Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/18  18:00:00,22865565.08657144,22865565.08657144,0.0 
 01/18  19:00:00,18357516.975203358,18357516.975203358,0.0 
 01/18  20:00:00,9983935.25418148,9983935.25418148,0.0 
 01/18  21:00:00,8999331.821026983,8999331.82102698,0.0 
 01/18  22:00:00,8999331.821026983,8999331.82102698,0.0 
 01/18  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/18  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/19  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  07:00:00,24636133.904460117,24636133.90446012,0.0 
 01/19  08:00:00,26904871.524474785,26904871.524474785,0.0 
 01/19  09:00:00,30393879.873706825,30393879.87370682,0.0 
 01/19  10:00:00,28711480.358894985,28711480.35889498,0.0 
 01/19  11:00:00,27689862.658014197,27689862.658014197,0.0 
 01/19  12:00:00,29091282.718684204,29091282.718684204,0.0 
 01/19  13:00:00,26213686.910992984,26213686.910992984,0.0 
 01/19  14:00:00,29674777.68016836,29674777.68016836,0.0 
 01/19  15:00:00,28903750.118995976,28903750.118995976,0.0 
 01/19  16:00:00,30237484.854837287,30237484.854837287,0.0 
 01/19  17:00:00,30825505.2067962,30825505.206796195,0.0 
 01/19  18:00:00,22669014.923123438,22669014.923123438,0.0 
 01/19  19:00:00,18725249.854091335,18725249.854091335,0.0 
 01/19  20:00:00,10208935.25418148,10208935.25418148,0.0 
 01/19  21:00:00,9224331.821026983,9224331.82102698,0.0 
 01/19  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/19  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/19  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/20  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  07:00:00,22450357.5210603,22450357.5210603,0.0 
 01/20  08:00:00,25939051.756943762,25939051.756943766,0.0 
 01/20  09:00:00,29887263.931153994,29887263.93115399,0.0 
 01/20  10:00:00,28501841.86500682,28501841.86500682,0.0 
 01/20  11:00:00,27739696.09975497,27739696.09975497,0.0 
 01/20  12:00:00,28958563.219851457,28958563.219851457,0.0 
 01/20  13:00:00,25390550.602416676,25390550.602416676,0.0 
 01/20  14:00:00,29136496.508649122,29136496.508649122,0.0 
 01/20  15:00:00,28010992.033815086,28010992.033815086,0.0 
 01/20  16:00:00,29293240.155712776,29293240.15571277,0.0 
 01/20  17:00:00,30004711.62730919,30004711.627309185,0.0 
 01/20  18:00:00,22518636.28457047,22518636.284570463,0.0 
 01/20  19:00:00,17839733.710628416,17839733.710628416,0.0 
 01/20  20:00:00,10208935.25418148,10208935.25418148,0.0 
 01/20  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/20  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/20  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/20  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/21  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/21  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/22  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/23  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  07:00:00,36233603.61846729,36233603.6184673,20941513.255147323 
 01/23  08:00:00,37044846.26263631,37044846.26263632,10735022.098216195 
 01/23  09:00:00,37050040.92167792,37050040.92167791,0.0 
 01/23  10:00:00,34940051.25534603,34940051.25534603,0.0 
 01/23  11:00:00,30267008.479337584,30267008.479337584,0.0 
 01/23  12:00:00,30145227.739734754,30145227.739734754,0.0 
 01/23  13:00:00,27064678.342368033,27064678.342368037,0.0 
 01/23  14:00:00,28781439.79191807,28781439.79191807,0.0 
 01/23  15:00:00,27729330.025911726,27729330.02591173,0.0 
 01/23  16:00:00,28802989.59535699,28802989.59535699,0.0 
 01/23  17:00:00,29217667.739820972,29217667.739820972,0.0 
 01/23  18:00:00,25409588.930800453,25409588.930800453,0.0 
 01/23  19:00:00,21194974.755003832,21194974.755003832,0.0 
 01/23  20:00:00,9983935.25418148,9983935.25418148,0.0 
 01/23  21:00:00,8999331.821026983,8999331.82102698,0.0 
 01/23  22:00:00,8999331.821026983,8999331.82102698,0.0 
 01/23  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/23  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/24  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  03:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  07:00:00,31630857.07006947,31630857.070069466,690667.9540993556 
 01/24  08:00:00,37149061.644775175,37149061.64477516,1780087.303062255 
 01/24  09:00:00,37694715.66665186,37694715.66665186,0.0 
 01/24  10:00:00,36494461.0106569,36494461.01065689,0.0 
 01/24  11:00:00,34797178.584438585,34797178.584438585,0.0 
 01/24  12:00:00,35636057.423539914,35636057.42353991,0.0 
 01/24  13:00:00,34683816.378813036,34683816.37881303,0.0 
 01/24  14:00:00,33354016.096893765,33354016.096893758,0.0 
 01/24  15:00:00,31564755.826661196,31564755.826661196,0.0 
 01/24  16:00:00,34252192.20475519,34252192.20475519,0.0 
 01/24  17:00:00,36115684.491677746,36115684.491677746,0.0 
 01/24  18:00:00,37441265.022524364,37441265.02252436,894988.471910209 
 01/24  19:00:00,32567078.05063196,32567078.05063196,0.0 
 01/24  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/24  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/24  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/24  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/24  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/25  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  07:00:00,36844540.56219855,36844540.56219855,10528588.313787542 
 01/25  08:00:00,39397513.684521124,39397513.684521124,15821897.985384911 
 01/25  09:00:00,38201766.47281106,38201766.47281106,0.0 
 01/25  10:00:00,33675077.87944432,33675077.879444316,0.0 
 01/25  11:00:00,30866978.049803875,30866978.049803875,0.0 
 01/25  12:00:00,31387553.724418774,31387553.724418767,0.0 
 01/25  13:00:00,30355927.93752404,30355927.93752404,0.0 
 01/25  14:00:00,30153306.616956614,30153306.616956614,0.0 
 01/25  15:00:00,28645792.29740216,28645792.297402155,0.0 
 01/25  16:00:00,30638333.125483178,30638333.125483178,0.0 
 01/25  17:00:00,32106325.661069885,32106325.66106988,0.0 
 01/25  18:00:00,33539935.4942329,33539935.494232897,0.0 
 01/25  19:00:00,30218096.11214197,30218096.112141967,0.0 
 01/25  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/25  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/25  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/25  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/25  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/26  01:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  03:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  05:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/26  07:00:00,29524216.174969345,29524216.17496935,0.0 
 01/26  08:00:00,30964737.100577414,30964737.100577414,450018.30856562866 
 01/26  09:00:00,30253384.18004162,30253384.180041615,0.0 
 01/26  10:00:00,28744801.20297727,28744801.20297727,0.0 
 01/26  11:00:00,27011928.61147932,27011928.61147932,0.0 
 01/26  12:00:00,27573233.589135896,27573233.589135893,0.0 
 01/26  13:00:00,25252328.128804438,25252328.128804438,0.0 
 01/26  14:00:00,27737934.74426431,27737934.744264305,0.0 
 01/26  15:00:00,27227316.721297927,27227316.721297927,0.0 
 01/26  16:00:00,28305263.8060011,28305263.806001097,0.0 
 01/26  17:00:00,28661036.471315637,28661036.471315637,0.0 
 01/26  18:00:00,24699642.637433898,24699642.637433894,0.0 
 01/26  19:00:00,21053539.362180203,21053539.362180203,0.0 
 01/26  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/26  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/26  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/26  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/26  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/27  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  07:00:00,30210200.461169444,30210200.461169444,1555592.2546385755 
 01/27  08:00:00,32768288.387551084,32768288.387551077,1082307.4512712436 
 01/27  09:00:00,32234520.08410111,32234520.08410111,0.0 
 01/27  10:00:00,30565017.3335697,30565017.3335697,0.0 
 01/27  11:00:00,28524017.637263555,28524017.63726355,0.0 
 01/27  12:00:00,28322454.204778396,28322454.204778396,0.0 
 01/27  13:00:00,26549641.508468933,26549641.508468937,0.0 
 01/27  14:00:00,28923532.81936134,28923532.819361337,0.0 
 01/27  15:00:00,27977492.911550995,27977492.91155099,0.0 
 01/27  16:00:00,29082643.574533924,29082643.574533924,0.0 
 01/27  17:00:00,30144639.34874527,30144639.348745264,0.0 
 01/27  18:00:00,26364516.961281955,26364516.961281944,0.0 
 01/27  19:00:00,23087104.348347906,23087104.348347902,0.0 
 01/27  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/27  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/27  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/27  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/27  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/28  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/28  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  14:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  17:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/29  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  12:00:00,4720258.596677196,4720258.596677196,0.0 
 01/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  17:00:00,4945258.596677196,4945258.596677196,0.0 
 01/29  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  07:00:00,32434837.326494034,32434837.326494034,9185379.063534943 
 01/30  08:00:00,37698037.37323055,37698037.37323055,7351936.810074838 
 01/30  09:00:00,37836497.54421201,37836497.544212006,121003.64231689024 
 01/30  10:00:00,36121177.46033242,36121177.46033242,0.0 
 01/30  11:00:00,32984283.642567422,32984283.64256742,0.0 
 01/30  12:00:00,33234376.18001242,33234376.180012424,0.0 
 01/30  13:00:00,31905582.12702664,31905582.127026644,0.0 
 01/30  14:00:00,31554210.019761436,31554210.01976143,0.0 
 01/30  15:00:00,29737280.838691,29737280.838691004,0.0 
 01/30  16:00:00,30175403.85934628,30175403.85934628,0.0 
 01/30  17:00:00,30147049.021762013,30147049.02176201,0.0 
 01/30  18:00:00,28825376.589157894,28825376.58915789,0.0 
 01/30  19:00:00,25295634.22659199,25295634.22659199,0.0 
 01/30  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/30  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/30  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/30  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/30  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/31  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  07:00:00,36051895.5311382,36051895.5311382,7507722.542899927 
 01/31  08:00:00,39493044.685417555,39493044.68541755,12865898.001297722 
 01/31  09:00:00,36345791.17291992,36345791.17291992,0.0 
 01/31  10:00:00,31664427.352433443,31664427.352433436,0.0 
 01/31  11:00:00,28877123.61544522,28877123.61544522,0.0 
 01/31  12:00:00,28787454.03053675,28787454.030536745,0.0 
 01/31  13:00:00,26092922.96380713,26092922.96380713,0.0 
 01/31  14:00:00,28341712.625745643,28341712.62574564,0.0 
 01/31  15:00:00,27231163.53801239,27231163.53801239,0.0 
 01/31  16:00:00,28131379.28873421,28131379.28873421,0.0 
 01/31  17:00:00,28361744.331365556,28361744.33136555,0.0 
 01/31  18:00:00,25628858.891665347,25628858.89166534,0.0 
 01/31  19:00:00,24609751.750006177,24609751.750006177,0.0 
 01/31  20:00:00,10883935.25418148,10883935.25418148,0.0 
 01/31  21:00:00,9899331.821026983,9899331.82102698,0.0 
 01/31  22:00:00,9899331.821026983,9899331.82102698,0.0 
 01/31  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/31  24:00:00,7265454.451684226,7265454.451684226,0.0 
 02/01  01:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  02:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  03:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  04:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  05:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  06:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  07:00:00,33230519.539593667,33230519.539593667,9553288.331180803 
 02/01  08:00:00,35303990.428530514,35303990.428530514,17628028.41651003 
 02/01  09:00:00,37352745.006380215,37352745.00638021,414120.7209804227 
 02/01  10:00:00,33422214.44653098,33422214.44653097,0.0 
 02/01  11:00:00,30816130.51879908,30816130.51879908,0.0 
 02/01  12:00:00,31216748.19417337,31216748.19417337,0.0 
