Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/18  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/18  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/18  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/18  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/19  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  07:00:00,24642455.93699938,24642455.936999377,0.0 
 01/19  08:00:00,26911418.165497247,26911418.165497236,0.0 
 01/19  09:00:00,30395789.425613463,30395789.425613463,0.0 
 01/19  10:00:00,28710965.45999591,28710965.459995907,0.0 
 01/19  11:00:00,27688969.454431094,27688969.454431094,0.0 
 01/19  12:00:00,29088426.9986829,29088426.9986829,0.0 
 01/19  13:00:00,26210890.491921365,26210890.49192136,0.0 
 01/19  14:00:00,29671486.85408921,29671486.854089204,0.0 
 01/19  15:00:00,28898632.69942663,28898632.69942663,0.0 
 01/19  16:00:00,30231822.677094415,30231822.67709441,0.0 
 01/19  17:00:00,30820260.222202405,30820260.222202398,0.0 
 01/19  18:00:00,22669022.59678448,22669022.596784476,0.0 
 01/19  19:00:00,18726497.394287087,18726497.394287087,0.0 
 01/19  20:00:00,10208935.254119202,10208935.254119204,0.0 
 01/19  21:00:00,9224331.820964705,9224331.820964705,0.0 
 01/19  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/19  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/19  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/20  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  07:00:00,22456226.971338555,22456226.971338555,0.0 
 01/20  08:00:00,25947433.956291374,25947433.95629137,0.0 
 01/20  09:00:00,29888539.505027585,29888539.505027577,0.0 
 01/20  10:00:00,28500738.183703758,28500738.183703758,0.0 
 01/20  11:00:00,27737315.471464746,27737315.471464746,0.0 
 01/20  12:00:00,28954450.53960705,28954450.539607048,0.0 
 01/20  13:00:00,25387007.46846633,25387007.468466327,0.0 
 01/20  14:00:00,29132381.240998298,29132381.240998294,0.0 
 01/20  15:00:00,28007501.209158354,28007501.20915835,0.0 
 01/20  16:00:00,29289494.309319943,29289494.30931994,0.0 
 01/20  17:00:00,30000755.952507265,30000755.952507257,0.0 
 01/20  18:00:00,22518711.47010231,22518711.470102306,0.0 
 01/20  19:00:00,17841235.928135864,17841235.928135864,0.0 
 01/20  20:00:00,10208935.254119202,10208935.254119204,0.0 
 01/20  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/20  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/20  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/20  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/21  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/21  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/22  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/23  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  07:00:00,36232614.47286405,36232614.47286405,21002236.99710943 
 01/23  08:00:00,37048854.843155496,37048854.84315549,10780375.767720265 
 01/23  09:00:00,37060009.265957095,37060009.26595709,0.0 
 01/23  10:00:00,34948391.33777721,34948391.337777205,0.0 
 01/23  11:00:00,30274006.569356598,30274006.569356594,0.0 
 01/23  12:00:00,30149689.32545934,30149689.32545934,0.0 
 01/23  13:00:00,27069167.599060964,27069167.59906096,0.0 
 01/23  14:00:00,28783246.07762789,28783246.077627882,0.0 
 01/23  15:00:00,27728256.567803964,27728256.567803964,0.0 
 01/23  16:00:00,28802247.02498334,28802247.02498333,0.0 
 01/23  17:00:00,29218777.831396937,29218777.83139693,0.0 
 01/23  18:00:00,25414301.954694003,25414301.954694003,0.0 
 01/23  19:00:00,21201275.98593145,21201275.98593145,0.0 
 01/23  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/23  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/23  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/23  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/23  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/24  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  03:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  07:00:00,31642356.65964636,31642356.65964635,699900.126214549 
 01/24  08:00:00,37151933.73449535,37151933.73449534,1806669.1692541582 
 01/24  09:00:00,37704378.85486449,37704378.85486449,0.0 
 01/24  10:00:00,36503353.758646965,36503353.75864696,0.0 
 01/24  11:00:00,34807125.88898282,34807125.888982825,0.0 
 01/24  12:00:00,35644116.05109431,35644116.05109431,0.0 
 01/24  13:00:00,34692217.78138655,34692217.78138655,0.0 
 01/24  14:00:00,33361837.94567243,33361837.945672438,0.0 
 01/24  15:00:00,31572641.82856655,31572641.82856655,0.0 
 01/24  16:00:00,34259837.16898896,34259837.16898896,0.0 
 01/24  17:00:00,36123779.468055755,36123779.46805575,0.0 
 01/24  18:00:00,37445444.69613023,37445444.69613023,906339.1776653964 
 01/24  19:00:00,32574733.376624875,32574733.37662487,0.0 
 01/24  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/24  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/24  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/24  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/24  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/25  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  07:00:00,36843184.657742485,36843184.657742485,10565078.233084206 
 01/25  08:00:00,39399619.278544694,39399619.27854468,15850245.240037177 
 01/25  09:00:00,38211662.45421109,38211662.454211086,0.0 
 01/25  10:00:00,33681402.99853527,33681402.99853527,0.0 
 01/25  11:00:00,30870035.19525721,30870035.195257206,0.0 
 01/25  12:00:00,31392081.061844893,31392081.06184489,0.0 
 01/25  13:00:00,30360010.239652414,30360010.239652414,0.0 
 01/25  14:00:00,30155975.190123223,30155975.190123223,0.0 
 01/25  15:00:00,28647243.382118687,28647243.382118683,0.0 
 01/25  16:00:00,30642505.926773086,30642505.92677308,0.0 
 01/25  17:00:00,32111618.770861134,32111618.770861134,0.0 
 01/25  18:00:00,33546091.160242643,33546091.160242643,0.0 
 01/25  19:00:00,30224915.594369456,30224915.594369456,0.0 
 01/25  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/25  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/25  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/25  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/25  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/26  01:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  03:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  05:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/26  07:00:00,29531536.21958274,29531536.21958274,0.0 
 01/26  08:00:00,30970395.604222804,30970395.6042228,453811.59490255965 
 01/26  09:00:00,30256419.09142816,30256419.091428157,0.0 
 01/26  10:00:00,28745833.089519575,28745833.08951957,0.0 
 01/26  11:00:00,27012152.71683192,27012152.716831915,0.0 
 01/26  12:00:00,27570632.445099518,27570632.445099514,0.0 
 01/26  13:00:00,25211217.82877766,25211217.828777656,0.0 
 01/26  14:00:00,27735133.439472176,27735133.43947217,0.0 
 01/26  15:00:00,27224765.903093785,27224765.903093785,0.0 
 01/26  16:00:00,28302463.63141942,28302463.631419417,0.0 
 01/26  17:00:00,28660945.462882254,28660945.46288225,0.0 
 01/26  18:00:00,24704562.544311892,24704562.54431189,0.0 
 01/26  19:00:00,21060063.084114358,21060063.084114358,0.0 
 01/26  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/26  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/26  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/26  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/26  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/27  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  07:00:00,30218079.399156213,30218079.399156213,1566517.014187574 
 01/27  08:00:00,32774203.17474787,32774203.17474787,1093639.4686805892 
 01/27  09:00:00,32238885.514972676,32238885.514972672,0.0 
 01/27  10:00:00,30567381.77941325,30567381.77941325,0.0 
 01/27  11:00:00,28526082.255339947,28526082.255339947,0.0 
 01/27  12:00:00,28321828.773049075,28321828.773049075,0.0 
 01/27  13:00:00,26551364.227897428,26551364.227897424,0.0 
 01/27  14:00:00,28923951.49272258,28923951.492722575,0.0 
 01/27  15:00:00,27976798.5005055,27976798.500505492,0.0 
 01/27  16:00:00,29082347.978661317,29082347.978661314,0.0 
 01/27  17:00:00,30144872.162866093,30144872.16286609,0.0 
 01/27  18:00:00,26370334.28206342,26370334.282063417,0.0 
 01/27  19:00:00,23096072.520147577,23096072.520147577,0.0 
 01/27  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/27  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/27  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/27  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/27  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/28  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/28  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  14:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  17:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/29  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  12:00:00,4720258.596677196,4720258.596677196,0.0 
 01/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  17:00:00,4945258.596677196,4945258.596677196,0.0 
 01/29  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  07:00:00,32443831.975591827,32443831.97559182,9210923.714847645 
 01/30  08:00:00,37704630.56196526,37704630.56196525,7384812.906656374 
 01/30  09:00:00,37844330.657713935,37844330.657713935,125394.3509502258 
 01/30  10:00:00,36129658.1524732,36129658.15247319,0.0 
 01/30  11:00:00,32992588.87768838,32992588.87768838,0.0 
 01/30  12:00:00,33241432.72734236,33241432.727342352,0.0 
 01/30  13:00:00,31912516.621327676,31912516.621327676,0.0 
 01/30  14:00:00,31558089.665477928,31558089.665477928,0.0 
 01/30  15:00:00,29741269.481345054,29741269.48134505,0.0 
 01/30  16:00:00,30178697.50469056,30178697.504690558,0.0 
 01/30  17:00:00,30149004.51754333,30149004.51754333,0.0 
 01/30  18:00:00,28831373.401995968,28831373.401995964,0.0 
 01/30  19:00:00,25302526.213163987,25302526.21316399,0.0 
 01/30  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/30  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/30  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/30  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/30  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/31  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  07:00:00,36054937.597870156,36054937.59787015,7538532.122595735 
 01/31  08:00:00,39496236.76567024,39496236.76567023,12898607.45652213 
 01/31  09:00:00,36355311.2109898,36355311.21098981,0.0 
 01/31  10:00:00,31667850.724060103,31667850.7240601,0.0 
 01/31  11:00:00,28879142.494602665,28879142.494602665,0.0 
 01/31  12:00:00,28789017.02976659,28789017.02976659,0.0 
 01/31  13:00:00,26094659.141828503,26094659.1418285,0.0 
 01/31  14:00:00,28340108.348759726,28340108.34875972,0.0 
 01/31  15:00:00,27229946.28869985,27229946.288699847,0.0 
 01/31  16:00:00,28129905.760856427,28129905.760856416,0.0 
 01/31  17:00:00,28361305.837906547,28361305.837906547,0.0 
 01/31  18:00:00,25632838.788395718,25632838.78839571,0.0 
 01/31  19:00:00,24619590.29996679,24619590.29996679,0.0 
 01/31  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/31  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/31  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/31  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/31  24:00:00,7265454.451684226,7265454.451684226,0.0 
 02/01  01:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  02:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  03:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  04:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  05:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  06:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  07:00:00,33232502.801689442,33232502.80168944,9584600.836813807 
 02/01  08:00:00,35304837.67014987,35304837.67014986,17660084.84563131 
 02/01  09:00:00,37360358.06578396,37360358.06578396,419970.9657593626 
 02/01  10:00:00,33427521.5713643,33427521.571364295,0.0 
