Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 01/18  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/18  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/18  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/18  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/18  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/19  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/19  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/19  07:00:00,24642453.403113354,24642453.403113358,0.0 
 01/19  08:00:00,26911415.839058146,26911415.839058142,0.0 
 01/19  09:00:00,30395788.368843924,30395788.368843924,0.0 
 01/19  10:00:00,28710965.00898283,28710965.00898283,0.0 
 01/19  11:00:00,27688969.194586053,27688969.194586053,0.0 
 01/19  12:00:00,29088427.293361835,29088427.293361835,0.0 
 01/19  13:00:00,26210890.913167827,26210890.913167827,0.0 
 01/19  14:00:00,29671487.301230345,29671487.301230345,0.0 
 01/19  15:00:00,28898638.086520664,28898638.086520664,0.0 
 01/19  16:00:00,30231827.898901425,30231827.898901425,0.0 
 01/19  17:00:00,30820264.57683401,30820264.57683401,0.0 
 01/19  18:00:00,22669022.06301581,22669022.06301581,0.0 
 01/19  19:00:00,18726496.507224508,18726496.50722451,0.0 
 01/19  20:00:00,10208935.254119202,10208935.254119204,0.0 
 01/19  21:00:00,9224331.820964705,9224331.820964705,0.0 
 01/19  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/19  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/19  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/20  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/20  07:00:00,22456224.799786195,22456224.799786203,0.0 
 01/20  08:00:00,25947431.311298117,25947431.311298124,0.0 
 01/20  09:00:00,29888538.631962303,29888538.631962303,0.0 
 01/20  10:00:00,28500737.887468573,28500737.887468573,0.0 
 01/20  11:00:00,27737315.723727867,27737315.723727867,0.0 
 01/20  12:00:00,28954454.426837787,28954454.426837787,0.0 
 01/20  13:00:00,25387011.67083918,25387011.670839176,0.0 
 01/20  14:00:00,29132387.60332864,29132387.60332864,0.0 
 01/20  15:00:00,28007505.79945877,28007505.799458764,0.0 
 01/20  16:00:00,29289498.331066303,29289498.331066303,0.0 
 01/20  17:00:00,30000760.53823147,30000760.538231466,0.0 
 01/20  18:00:00,22518710.98011554,22518710.98011554,0.0 
 01/20  19:00:00,17841235.089323737,17841235.089323737,0.0 
 01/20  20:00:00,10208935.254119202,10208935.254119204,0.0 
 01/20  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/20  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/20  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/20  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/21  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/21  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/21  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/21  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/21  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/21  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/22  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/22  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  17:00:00,5395258.596677196,5395258.596677196,0.0 
 01/22  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/22  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/22  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/23  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/23  07:00:00,36232612.38404921,36232612.38404921,21002227.98220121 
 01/23  08:00:00,37048851.16650083,37048851.16650082,10780369.696714882 
 01/23  09:00:00,37060006.64753619,37060006.64753619,0.0 
 01/23  10:00:00,34948389.54073952,34948389.54073952,0.0 
 01/23  11:00:00,30274004.98208431,30274004.982084308,0.0 
 01/23  12:00:00,30149688.096674014,30149688.09667401,0.0 
 01/23  13:00:00,27069166.36069085,27069166.360690843,0.0 
 01/23  14:00:00,28783245.261411108,28783245.261411104,0.0 
 01/23  15:00:00,27728256.413948603,27728256.413948603,0.0 
 01/23  16:00:00,28802246.698615238,28802246.698615238,0.0 
 01/23  17:00:00,29218777.122667972,29218777.122667972,0.0 
 01/23  18:00:00,25414300.39853181,25414300.398531813,0.0 
 01/23  19:00:00,21201271.75669999,21201271.75669999,0.0 
 01/23  20:00:00,9983935.254119202,9983935.254119204,0.0 
 01/23  21:00:00,8999331.820964705,8999331.820964705,0.0 
 01/23  22:00:00,8999331.820964705,8999331.820964705,0.0 
 01/23  23:00:00,8113188.731125657,8113188.731125657,0.0 
 01/23  24:00:00,6365454.451684226,6365454.451684226,0.0 
 01/24  01:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  03:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/24  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/24  07:00:00,31642353.642752036,31642353.642752044,699898.709428371 
 01/24  08:00:00,37151928.37700534,37151928.37700534,1806665.101968318 
 01/24  09:00:00,37704376.50830468,37704376.50830467,0.0 
 01/24  10:00:00,36503351.4598141,36503351.4598141,0.0 
 01/24  11:00:00,34807123.277887546,34807123.277887546,0.0 
 01/24  12:00:00,35644113.74938197,35644113.74938197,0.0 
 01/24  13:00:00,34692215.23243628,34692215.232436284,0.0 
 01/24  14:00:00,33361835.35659208,33361835.35659208,0.0 
 01/24  15:00:00,31572639.208415005,31572639.20841501,0.0 
 01/24  16:00:00,34259834.51521461,34259834.51521461,0.0 
 01/24  17:00:00,36123776.68124933,36123776.681249335,0.0 
 01/24  18:00:00,37445435.05015651,37445435.05015652,906337.2300311462 
 01/24  19:00:00,32574725.354973353,32574725.354973357,0.0 
 01/24  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/24  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/24  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/24  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/24  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/25  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/25  07:00:00,36843183.50761522,36843183.50761522,10565071.29792819 
 01/25  08:00:00,39399612.39010094,39399612.39010094,15850240.348930659 
 01/25  09:00:00,38211656.4820625,38211656.4820625,0.0 
 01/25  10:00:00,33681401.21854952,33681401.21854952,0.0 
 01/25  11:00:00,30870034.05858145,30870034.05858145,0.0 
 01/25  12:00:00,31392079.472443443,31392079.472443443,0.0 
 01/25  13:00:00,30360008.762834847,30360008.762834847,0.0 
 01/25  14:00:00,30155973.914426766,30155973.914426766,0.0 
 01/25  15:00:00,28647242.478176817,28647242.478176814,0.0 
 01/25  16:00:00,30642504.174188886,30642504.17418889,0.0 
 01/25  17:00:00,32111616.62073351,32111616.62073351,0.0 
 01/25  18:00:00,33546084.722361177,33546084.722361177,0.0 
 01/25  19:00:00,30224907.439924985,30224907.439924985,0.0 
 01/25  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/25  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/25  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/25  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/25  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/26  01:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  02:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  03:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  04:00:00,8569604.825749658,8569604.82574966,0.0 
 01/26  05:00:00,8794604.825749658,8794604.82574966,0.0 
 01/26  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/26  07:00:00,29531533.532379687,29531533.53237969,0.0 
 01/26  08:00:00,30970390.521374196,30970390.5213742,453810.9204066126 
 01/26  09:00:00,30256417.913316213,30256417.913316213,0.0 
 01/26  10:00:00,28745832.352914304,28745832.352914304,0.0 
 01/26  11:00:00,27012152.235704232,27012152.23570423,0.0 
 01/26  12:00:00,27570632.71230842,27570632.71230842,0.0 
 01/26  13:00:00,25211217.298800536,25211217.298800536,0.0 
 01/26  14:00:00,27735133.81262166,27735133.81262166,0.0 
 01/26  15:00:00,27224766.292069733,27224766.292069726,0.0 
 01/26  16:00:00,28302463.97258038,28302463.97258038,0.0 
 01/26  17:00:00,28660945.25107503,28660945.25107503,0.0 
 01/26  18:00:00,24704560.84708624,24704560.847086236,0.0 
 01/26  19:00:00,21060058.50161188,21060058.501611885,0.0 
 01/26  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/26  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/26  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/26  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/26  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/27  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/27  07:00:00,30218076.44972716,30218076.449727163,1566514.9101691802 
 01/27  08:00:00,32774197.244852193,32774197.244852196,1093637.3334990623 
 01/27  09:00:00,32238884.06982525,32238884.06982525,0.0 
 01/27  10:00:00,30567380.766859483,30567380.766859483,0.0 
 01/27  11:00:00,28526081.362968724,28526081.362968724,0.0 
 01/27  12:00:00,28321828.52519215,28321828.52519214,0.0 
 01/27  13:00:00,26551363.36404519,26551363.364045188,0.0 
 01/27  14:00:00,28923950.833225884,28923950.833225884,0.0 
 01/27  15:00:00,27976798.33828989,27976798.338289887,0.0 
 01/27  16:00:00,29082347.553390093,29082347.553390093,0.0 
 01/27  17:00:00,30144871.56124691,30144871.56124691,0.0 
 01/27  18:00:00,26370331.80862902,26370331.80862902,0.0 
 01/27  19:00:00,23096062.828850634,23096062.828850638,0.0 
 01/27  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/27  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/27  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/27  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/27  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/28  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/28  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/28  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/28  14:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/28  17:00:00,4720258.596677196,4720258.596677196,0.0 
 01/28  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/28  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/28  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/29  07:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  08:00:00,5945428.596677196,5945428.596677196,0.0 
 01/29  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/29  12:00:00,4720258.596677196,4720258.596677196,0.0 
 01/29  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/29  17:00:00,4945258.596677196,4945258.596677196,0.0 
 01/29  18:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  19:00:00,7595938.596677196,7595938.596677196,0.0 
 01/29  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/29  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/30  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/30  07:00:00,32443829.083389346,32443829.08338935,9210917.928705543 
 01/30  08:00:00,37704624.747357756,37704624.747357756,7384807.100260643 
 01/30  09:00:00,37844328.448673315,37844328.44867331,125393.58646214622 
 01/30  10:00:00,36129655.79378156,36129655.79378156,0.0 
 01/30  11:00:00,32992586.538748343,32992586.538748343,0.0 
 01/30  12:00:00,33241430.532518584,33241430.53251858,0.0 
 01/30  13:00:00,31912514.432541355,31912514.432541355,0.0 
 01/30  14:00:00,31558088.10894754,31558088.10894754,0.0 
 01/30  15:00:00,29741267.933744248,29741267.93374425,0.0 
 01/30  16:00:00,30178696.067404456,30178696.06740446,0.0 
 01/30  17:00:00,30149003.427448686,30149003.427448686,0.0 
 01/30  18:00:00,28831371.257119257,28831371.257119253,0.0 
 01/30  19:00:00,25302519.31584776,25302519.31584776,0.0 
 01/30  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/30  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/30  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/30  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/30  24:00:00,7265454.451684226,7265454.451684226,0.0 
 01/31  01:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  02:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  03:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  04:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  05:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  06:00:00,9469604.825749658,9469604.82574966,0.0 
 01/31  07:00:00,36054935.50445751,36054935.5044575,7538525.49914169 
 01/31  08:00:00,39496229.671439506,39496229.6714395,12898601.40229395 
 01/31  09:00:00,36355307.26795246,36355307.26795246,0.0 
 01/31  10:00:00,31667849.459860798,31667849.459860798,0.0 
 01/31  11:00:00,28879141.57438557,28879141.57438557,0.0 
 01/31  12:00:00,28789016.100573085,28789016.100573085,0.0 
 01/31  13:00:00,26094658.224998787,26094658.224998783,0.0 
 01/31  14:00:00,28340108.222034838,28340108.222034834,0.0 
 01/31  15:00:00,27229946.1305662,27229946.1305662,0.0 
 01/31  16:00:00,28129905.579785354,28129905.579785347,0.0 
 01/31  17:00:00,28361305.354341123,28361305.354341123,0.0 
 01/31  18:00:00,25632837.000818774,25632837.00081878,0.0 
 01/31  19:00:00,24619581.409519263,24619581.409519263,0.0 
 01/31  20:00:00,10883935.254119202,10883935.254119204,0.0 
 01/31  21:00:00,9899331.820964705,9899331.820964705,0.0 
 01/31  22:00:00,9899331.820964705,9899331.820964705,0.0 
 01/31  23:00:00,9013188.731125657,9013188.731125657,0.0 
 01/31  24:00:00,7265454.451684226,7265454.451684226,0.0 
 02/01  01:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  02:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  03:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  04:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  05:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  06:00:00,9469604.825749658,9469604.82574966,0.0 
 02/01  07:00:00,33232500.962679826,33232500.96267983,9584593.936124094 
 02/01  08:00:00,35304832.01322885,35304832.01322885,17660078.42086555 
 02/01  09:00:00,37360350.76188899,37360350.76188899,419969.82193958043 
 02/01  10:00:00,33427519.849217743,33427519.849217746,0.0 
 02/01  11:00:00,30818454.53448328,30818454.534483276,0.0 
